0, 0
5.788750255012965, 1.5375545128416304
9.764544782625597, 2.4560297469230843
20.81563511059605, 3.426737031001935
39.25878345690818, 4.4503906090944465
64.52905609204684, 5.316574667018218
102.71493526223554, 6.238729913315924
140.8682808267952, 7.037013488766285
174.86284501330883, 7.620453883151964
216.44678294905506, 8.171701265784664
262.0687638275164, 8.704945915133226
303.757232120699, 9.1627503140486
355.4449099764595, 9.718950103866925
401.0580821169347, 10.087424334774527
449.80399383482296, 10.51987307111249
491.17769655729853, 10.885033871997617
529.5398679370511, 11.171587625304593
574.6160594098874, 11.486853042046858
617.9198153500598, 11.798157006049907
659.7084683566054, 12.01059729996053
696.5206542003058, 12.203920923727214
732.9412622780594, 12.443235240011413
776.8434251520946, 12.679900704314763
822.9211114090422, 12.921518575803738
877.5997668855579, 13.19919394488204
928.8578132272714, 13.459041594110655
979.7604563537016, 13.810962865184353
1036.0917485262687, 14.058486257562777
1100.2186563667854, 14.295130436448423
1156.818438873172, 14.552525532548339
1221.8840058334986, 14.859508556757625
1296.7230437642768, 15.209043496002144
1344.5389876505017, 15.360619320513493
1403.4640420855662, 15.593037161461837
1458.5090236124681, 15.738187154873211
1516.7220971185677, 15.946145685834093
1572.8297647961251, 16.181290425294865
1675.00, 16.50
1874.0, 17.13
