12.98664	21.146774
19.031998	21.219851
11.498995	21.32238
12.852807	21.331772
7.7698464	21.407003
10.917012	21.452709
20.663189	21.462086
12.838281	21.539232
7.8557739	21.541824
9.1102362	21.547384
7.7740164	21.549587
15.918976	21.562717
9.0522003	21.588501
7.8865285	21.611387
8.1943369	21.614872
13.198901	21.706028
9.8561611	21.756582
9.8634481	21.783924
12.673866	21.796362
14.883314	21.805216
8.3395176	21.806099
11.40104	21.856936
12.027591	21.864416
9.0875282	21.876549
9.0271082	21.881111
8.2757988	21.918161
10.308091	21.952316
9.5235386	21.970751
8.6381016	21.986712
7.5343423	21.990433
10.531565	22.045511
10.255071	22.053835
11.693471	22.060604
9.8575211	22.085775
10.872252	22.132801
12.649178	22.183376
11.223978	22.187824
15.042212	22.218277
10.808553	22.237808
13.767664	22.24328
11.165705	22.252342
10.493396	22.260403
9.1711807	22.285664
9.1535444	22.290211
8.7610912	22.343742
12.150214	22.375301
12.734656	22.394554
13.892355	22.426123
8.3797626	22.427137
10.921628	22.431181
14.638612	22.447636
16.471567	22.452341
11.595651	22.481833
11.210147	22.502314
10.192341	22.526426
20.395596	22.553562
23.408236	22.554411
8.9730444	22.568478
20.738031	22.579208
11.861788	22.590582
8.8053522	22.601007
14.370753	22.601501
11.30425	22.613998
12.252744	22.626352
11.546781	22.645971
10.080022	22.650082
11.597841	22.667336
11.274983	22.69042
12.330324	22.714577
9.9301434	22.715956
12.905809	22.728271
12.226109	22.732067
22.047695	22.73263
12.631833	22.749693
8.6709623	22.75919
14.699036	22.775284
13.903742	22.790514
22.280258	22.79273
13.919772	22.794537
13.682199	22.804064
13.926664	22.809282
8.2651176	22.810659
13.127297	22.818211
15.635995	22.852825
11.815895	22.870392
13.986887	22.87048
14.398769	22.88781
14.132651	22.89192
12.773776	22.894175
13.362341	22.895493
11.721422	22.914568
12.907154	22.915951
12.92708	22.922123
11.191295	22.922424
15.432364	22.938358
10.722179	22.94459
8.7359467	22.950203
9.1066208	22.952917
8.6259565	22.958899
9.795105	22.967793
14.219425	22.997042
15.182783	23.027639
18.33573	23.032505
10.556163	23.041363
14.117225	23.060572
10.9997	23.07468
14.990495	23.113258
14.338602	23.113541
10.829808	23.13221
10.682376	23.141043
13.798017	23.15044
21.776136	23.165394
13.407145	23.170647
10.396522	23.243881
10.62861	23.268559
15.530303	23.354017
10.130154	23.392145
12.168387	23.552221
12.137407	23.573408
13.975666	23.652088
