1.8911504	17.914371
1.905368	17.929056
1.920395	17.930616
1.9354925	17.946175
1.8920519	17.950033
2.2546837	17.957323
1.7597549	17.966974
1.8117658	17.976242
2.2174392	17.976839
1.868157	17.999582
2.0819771	18.041632
2.3568852	18.053078
2.0652823	18.059467
2.1348102	18.064104
2.5013764	18.064341
1.7518275	18.069553
2.4348834	18.077948
2.090348	18.08115
1.9190974	18.094164
2.4656377	18.101139
2.1964219	18.110126
1.8194971	18.166107
1.8327122	18.168852
1.6736323	18.178087
2.0509288	18.187298
1.734827	18.190599
1.9241982	18.207079
2.1062174	18.225422
2.1273925	18.237619
2.254339	18.238205
2.1688085	18.243269
2.4148774	18.244024
2.5743628	18.253925
2.5858707	18.262159
2.2344136	18.277964
2.4989142	18.31267
1.7611798	18.337149
1.4107023	18.372253
1.9979591	18.418011
1.7386745	18.430754
1.9973341	18.433132
1.7440846	18.454052
1.8132221	18.629562
2.0260313	18.716883
1.8041145	18.724434
1.7395153	18.764816
1.749257	18.796314
1.6323249	18.840227
