20.111469	1.6037637	NAN	18610.883	NAN	0.024680421	0	0
20.207069	1.6099859	NAN	18683.09	NAN	0.024768576	0	0
20.233562	1.5631276	NAN	18139.322	NAN	0.027161818	0	0
20.386625	1.5909342	NAN	18462.004	NAN	0.028503226	0	0
20.408415	1.5686111	NAN	18202.955	NAN	0.026395116	0	0
20.44315	1.6137675	NAN	18726.973	NAN	0.026056096	0	0
20.485151	1.6961187	NAN	19682.617	NAN	0.046470452	0	0
20.518261	1.6215774	NAN	18817.604	NAN	0.034464352	0	0
20.533539	1.6969217	NAN	19691.936	NAN	0.039807722	0	0
20.536766	1.6596308	NAN	19259.193	NAN	0.02801769	0	0
20.559353	1.6157117	NAN	18749.535	NAN	0.027712144	0	0
20.599852	1.6261517	NAN	18870.686	NAN	0.029944146	0	0
20.603016	1.6259269	NAN	18868.076	NAN	0.02492773	0	0
20.611761	1.6201351	NAN	18800.865	NAN	0.029589532	0	0
20.638121	1.6620843	NAN	19287.666	NAN	0.033579979	0	0
20.656046	1.6823776	NAN	19523.158	NAN	0.036817864	0	0
20.67585	1.6885146	NAN	19594.375	NAN	0.041800592	0	0
20.754105	1.710116	NAN	19845.051	NAN	0.040848091	0	0
20.761917	1.7268815	NAN	20039.605	NAN	0.047637489	0	0
20.826498	1.6842958	NAN	19545.418	NAN	0.030101981	0	0
20.9158	1.7239846	NAN	20005.988	NAN	0.051028844	0	0
20.996313	1.7269871	NAN	20040.83	NAN	0.047617264	0	0
21.009954	1.8391432	NAN	21342.346	NAN	0.062181495	0	0
21.035944	1.7752168	NAN	20600.512	NAN	0.052120924	0	0
21.071466	1.7893734	NAN	20764.793	NAN	0.053444866	0	0
21.07786	1.7628498	NAN	20457	NAN	0.048581146	0	0
21.080847	1.7476013	NAN	20280.047	NAN	0.053537704	0	0
21.090158	1.8368781	NAN	21316.061	NAN	0.050820179	0	0
21.111574	1.8445936	NAN	21405.596	NAN	0.069484726	0	0
21.157347	1.8828498	NAN	21849.539	NAN	0.059533499	0	0
21.161581	1.8235995	NAN	21161.969	NAN	0.045501016	0	0
21.208269	1.8427801	NAN	21384.551	NAN	0.053838726	0	0
21.23637	1.9408153	NAN	22522.201	NAN	0.062279325	0	0
21.257635	1.8189677	NAN	21108.219	NAN	0.053694498	0	0
21.299026	1.8571991	NAN	21551.875	NAN	0.077421382	0	0
21.300837	1.8461647	NAN	21423.828	NAN	0.054769665	0	0
21.320696	1.9035656	NAN	22089.938	NAN	0.052799132	0	0
21.350016	1.8465544	NAN	21428.35	NAN	0.056082938	0	0
21.355991	1.8669742	NAN	21665.312	NAN	0.067779355	0	0
21.372509	1.9394374	NAN	22506.211	NAN	0.058239255	0	0
21.511467	1.9683071	NAN	22841.23	NAN	0.069226071	0	0
21.512892	1.9258394	NAN	22348.412	NAN	0.08455202	0	0
21.525581	1.9949149	NAN	23150	NAN	0.068917848	0	0
21.609039	2.0550578	NAN	23847.928	NAN	0.089968078	0	0
21.629562	1.9660351	NAN	22814.863	NAN	0.065661483	0	0
21.634739	2.0154297	NAN	23388.064	NAN	0.071228616	0	0
21.654566	2.0509031	NAN	23799.715	NAN	0.094891533	0	0
21.660658	2.0274875	NAN	23527.988	NAN	0.080370657	0	0
21.691269	1.9718487	NAN	22882.328	NAN	0.079185732	0	0
21.706661	2.0612211	NAN	23919.451	NAN	0.092313796	0	0
21.781839	2.0506661	NAN	23796.965	NAN	0.085140586	0	0
21.878963	1.9946508	NAN	23146.936	NAN	0.078313492	0	0
21.879177	2.1532419	NAN	24987.307	NAN	0.10320686	0	0
21.889551	2.0622208	NAN	23931.051	NAN	0.10645492	0	0
21.891882	2.0971665	NAN	24336.58	NAN	0.10726876	0	0
21.980473	2.0767341	NAN	24099.471	NAN	0.083638869	0	0
22.09094	2.1272271	NAN	24685.416	NAN	0.10595763	0	0
22.096117	2.2374089	NAN	25964.021	NAN	0.11166722	0	0
22.148117	2.1640072	NAN	25112.232	NAN	0.096400686	0	0
22.152361	2.1429107	NAN	24867.418	NAN	0.10987763	0	0
22.162275	2.2157817	NAN	25713.049	NAN	0.10016706	0	0
22.165388	2.1621518	NAN	25090.701	NAN	0.1267893	0	0
22.232969	2.2554414	NAN	26173.281	NAN	0.11735763	0	0
22.240023	2.1860838	NAN	25368.42	NAN	0.1048142	0	0
22.26795	2.2487659	NAN	26095.814	NAN	0.11380208	0	0
22.344376	2.2507036	NAN	26118.301	NAN	0.14268565	0	0
22.387932	2.300041	NAN	26690.836	NAN	0.1256877	0	0
22.400648	2.2332411	NAN	25915.656	NAN	0.15441227	0	0
22.517435	2.3393493	NAN	27146.99	NAN	0.1400716	0	0
22.521004	2.3124106	NAN	26834.381	NAN	0.15440187	0	0
22.545994	2.2956512	NAN	26639.896	NAN	0.1328983	0	0
22.572069	2.3524826	NAN	27299.395	NAN	0.14452316	0	0
22.652554	2.4512165	NAN	28445.154	NAN	0.14216556	0	0
22.688643	2.4186158	NAN	28066.84	NAN	0.15620637	0	0
22.763618	2.4381027	NAN	28292.975	NAN	0.15493697	0	0
22.830662	2.4379778	NAN	28291.525	NAN	0.15183422	0	0
22.835308	2.521642	NAN	29262.406	NAN	0.17416003	0	0
22.835535	2.6361988	NAN	30591.781	NAN	0.18959269	0	0
22.843645	2.4845715	NAN	28832.221	NAN	0.16061309	0	0
22.855837	2.4837589	NAN	28822.793	NAN	0.20426366	0	0
22.858282	2.5422578	NAN	29501.643	NAN	0.14288719	0	0
22.933155	2.9672987	NAN	34434.031	NAN	0.24533114	0	0
22.934013	2.6728804	NAN	31017.453	NAN	0.18908679	0	0
22.937088	2.6004829	NAN	30177.316	NAN	0.18660776	0	0
22.9527	2.5519831	NAN	29614.5	NAN	0.15713933	0	0
22.973204	2.6437764	NAN	30679.717	NAN	0.2037484	0	0
22.988319	2.4131315	NAN	28003.195	NAN	0.15662274	0	0
22.988829	2.7255411	NAN	31628.555	NAN	0.16694233	0	0
23.005253	2.7959764	NAN	32445.922	NAN	0.20241199	0	0
23.033033	2.5587838	NAN	29693.418	NAN	0.17856558	0	0
23.034094	2.9167867	NAN	33847.863	NAN	0.16073672	0	0
23.052132	2.9245346	NAN	33937.777	NAN	0.13557546	0	0
23.065474	2.9823642	NAN	34608.859	NAN	0.15972163	0	0
23.081575	2.9829049	NAN	34615.133	NAN	0.19466142	0	0
23.090622	2.9357424	NAN	34067.836	NAN	0.14215849	0	0
23.111322	2.9668207	NAN	34428.484	NAN	0.16071028	0	0
23.113316	2.886893	NAN	33500.965	NAN	0.11844854	0	0
23.119406	2.9154885	NAN	33832.801	NAN	0.1815684	0	0
23.129128	2.9227707	NAN	33917.309	NAN	0.14248636	0	0
23.154194	2.9436619	NAN	34159.738	NAN	0.15607904	0	0
23.160685	2.7255397	NAN	31628.539	NAN	0.18327387	0	0
23.173359	2.8163581	NAN	32682.441	NAN	0.15175286	0	0
23.200226	2.9286399	NAN	33985.414	NAN	0.16351973	0	0
23.202793	3.1234441	NAN	36246.023	NAN	0.17331335	0	0
23.215044	2.9670875	NAN	34431.582	NAN	0.17583887	0	0
23.218557	2.9624038	NAN	34377.23	NAN	0.15740865	0	0
23.243654	2.8185923	NAN	32708.369	NAN	0.1886912	0	0
23.245392	2.9839561	NAN	34627.332	NAN	0.15735593	0	0
23.248981	2.7855132	NAN	32324.502	NAN	0.16084725	0	0
23.253817	3.0265777	NAN	35121.938	NAN	0.15424699	0	0
23.28812	2.9713347	NAN	34480.867	NAN	0.1804456	0	0
23.295786	3.0270545	NAN	35127.469	NAN	0.15318215	0	0
23.296898	2.8287044	NAN	32825.715	NAN	0.17437203	0	0
23.314054	2.9046378	NAN	33706.883	NAN	0.21974085	0	0
23.314365	2.8527837	NAN	33105.141	NAN	0.20031126	0	0
23.318506	2.7782884	NAN	32240.66	NAN	0.16610056	0	0
23.334042	2.8616667	NAN	33208.227	NAN	0.16307294	0	0
23.341888	2.9529729	NAN	34267.789	NAN	0.19149081	0	0
23.343027	3.1393783	NAN	36430.93	NAN	0.18996768	0	0
23.344557	3.0182269	NAN	35025.027	NAN	0.1200377	0	0
23.346739	2.8465052	NAN	33032.281	NAN	0.17601599	0	0
23.348217	2.9574246	NAN	34319.449	NAN	0.19857039	0	0
23.352551	2.9812882	NAN	34596.375	NAN	0.21477282	0	0
23.355862	2.995836	NAN	34765.195	NAN	0.3002362	0	0
23.357426	2.7969174	NAN	32456.842	NAN	0.18221386	0	0
23.360441	2.9223862	NAN	33912.844	NAN	0.18436097	0	0
23.36285	3.0382671	NAN	35257.586	NAN	0.20633994	0	0
23.370655	2.9070606	NAN	33735	NAN	0.15931763	0	0
23.378443	2.888345	NAN	33517.812	NAN	0.16535126	0	0
23.380659	2.9200139	NAN	33885.316	NAN	0.19514909	0	0
23.392366	2.9237955	NAN	33929.199	NAN	0.16474019	0	0
23.398806	3.0140295	NAN	34976.32	NAN	0.20129921	0	0
23.404509	3.0423651	NAN	35305.141	NAN	0.13806373	0	0
23.424774	2.8977482	NAN	33626.934	NAN	0.18947801	0	0
23.435789	2.9845719	NAN	34634.48	NAN	0.16584563	0	0
23.450409	3.1017504	NAN	35994.277	NAN	0.20347391	0	0
23.476416	3.202848	NAN	37167.465	NAN	0.15561061	0	0
23.482019	2.9949803	NAN	34755.266	NAN	0.1258886	0	0
23.498854	2.9654953	NAN	34413.105	NAN	0.20865831	0	0
23.512056	3.1491194	NAN	36543.973	NAN	0.19321659	0	0
23.546202	3.0309811	NAN	35173.035	NAN	0.19843054	0	0
23.546392	3.09817	NAN	35952.73	NAN	0.17268929	0	0
23.552233	2.9852023	NAN	34641.793	NAN	0.19914722	0	0
23.557293	3.1300373	NAN	36322.535	NAN	0.18193027	0	0
23.585217	3.066699	NAN	35587.523	NAN	0.16906007	0	0
23.594538	3.1277077	NAN	36295.5	NAN	0.21973686	0	0
23.600325	3.0273566	NAN	35130.977	NAN	0.15526703	0	0
23.610109	3.1875381	NAN	36989.801	NAN	0.16268355	0	0
23.616922	3.1227899	NAN	36238.43	NAN	0.20214239	0	0
23.622915	3.1779776	NAN	36878.855	NAN	0.22438937	0	0
23.660664	3.1514091	NAN	36570.543	NAN	0.15688552	0	0
23.68469	3.0716567	NAN	35645.055	NAN	0.53519732	0	0
23.73349	3.1823072	NAN	36929.102	NAN	0.13811359	0	0
23.832945	3.0860693	NAN	35812.309	NAN	0.25779909	0	0
