10.701056	22.069927
14.407025	22.154749
12.457921	22.158514
8.5012321	22.199232
13.350899	22.235039
12.814534	22.243042
8.7752857	22.250822
9.6943417	22.309219
10.508215	22.309311
10.43494	22.318714
11.91923	22.372957
9.0788002	22.444761
10.264664	22.462555
12.492566	22.468513
9.4684486	22.537683
8.8600254	22.552979
11.246614	22.562447
10.309267	22.572519
13.034465	22.609064
13.785424	22.69928
11.126319	22.732828
13.418159	22.786688
11.565956	22.866503
15.511412	22.869925
13.223259	22.875744
12.208129	22.881901
16.204157	22.883278
13.353668	22.889145
15.195515	22.904964
13.926583	22.907185
15.097348	22.909288
13.488944	22.925327
11.840442	22.935394
10.981026	23.007414
12.258707	23.023024
13.070655	23.030542
12.488522	23.054071
12.01896	23.054602
13.285661	23.064594
15.210761	23.089405
13.544471	23.10537
12.656302	23.114759
11.639583	23.13797
11.899228	23.189222
14.503752	23.216312
14.069064	23.249031
16.826483	23.256523
9.9155569	23.264612
15.073445	23.275814
17.080235	23.326624
15.101751	23.374487
14.848217	23.429018
14.851619	23.471241
16.67038	23.486704
17.224646	23.491856
12.852471	23.494656
16.201847	23.503933
12.704041	23.536627
14.394818	23.546192
10.83216	23.574976
12.807365	23.608763
16.002445	23.630501
11.98141	23.639547
15.029461	23.651918
15.746055	23.729925
18.211086	23.73222
14.075091	23.76548
14.914753	23.790592
13.992197	23.795267
14.643546	23.798166
16.940002	23.816771
14.33145	23.836769
15.266762	23.855612
13.039248	23.982716
14.886692	24.056028
17.285713	24.084471
13.202204	24.104345
18.46999	24.151171
18.359818	24.168734
14.337191	24.199232
17.329414	24.23114
13.200886	24.255993
16.458998	24.278524
19.552698	24.288902
22.232971	24.305882
14.058028	24.348053
14.622823	24.396252
18.010473	24.413622
16.17371	24.501253
17.429981	24.524477
15.261889	24.620344
19.679106	24.622532
16.299557	24.78076
17.258101	24.790321
20.042017	24.791506
22.317131	24.823666
17.468126	24.832922
16.409811	24.94253
20.416092	25.018623
18.131273	25.048225
14.924522	25.093264
17.299831	25.095621
16.849117	25.130245
16.093149	25.196798
18.15132	25.202219
19.479229	25.20993
18.398367	25.285135
19.825884	25.375977
17.695618	25.376715
18.106558	25.377068
21.134224	25.607029
